experiment,noise_std,seed,parameter,true_value,inferred_value,absolute_error,relative_error,parameter_rmse,parameter_mae,parameter_correlation,final_loss
E5,0.0,20260817,gamma_M,0.10000000149011612,0.10004255175590515,4.255026578903198e-05,0.000425502608999576,0.00031483543423005086,0.00015849843621253967,0.9999992481329639,1.2193639431501424e-09
E5,0.0,20260817,gamma_V,0.10000000149011612,0.10006961226463318,6.961077451705933e-05,0.0006961076651870143,0.00031483543423005086,0.00015849843621253967,0.9999992481329639,1.2193639431501424e-09
E5,0.0,20260818,alpha_A,1.0,1.0000057220458984,5.7220458984375e-06,5.722045841217042e-06,0.00011252528121760824,5.5754433075586957e-05,0.9999999072165543,1.193793119913522e-10
E5,0.0,20260818,alpha_C,0.19999998807907104,0.19996602833271027,3.395974636077881e-05,0.00016979873343475057,0.00011252528121760824,5.5754433075586957e-05,0.9999999072165543,1.193793119913522e-10
E5,0.0,20260818,alpha_F,0.19999998807907104,0.19994014501571655,5.984306335449219e-05,0.0002992153196463178,0.00011252528121760824,5.5754433075586957e-05,0.9999999072165543,1.193793119913522e-10
E5,0.0,20260818,alpha_I,0.19999998807907104,0.19978398084640503,0.00021600723266601562,0.001080036173703442,0.00011252528121760824,5.5754433075586957e-05,0.9999999072165543,1.193793119913522e-10
E5,0.0,20260818,alpha_M,0.19999998807907104,0.19999825954437256,1.7285346984863281e-06,8.64267357544145e-06,0.00011252528121760824,5.5754433075586957e-05,0.9999999072165543,1.193793119913522e-10
E5,0.0,20260818,alpha_V,0.19999998807907104,0.19999860227108002,1.385807991027832e-06,6.929040021690128e-06,0.00011252528121760824,5.5754433075586957e-05,0.9999999072165543,1.193793119913522e-10
E5,0.0,20260818,beta_A,0.5,0.5000044107437134,4.410743713378906e-06,8.821487250328066e-06,0.00011252528121760824,5.5754433075586957e-05,0.9999999072165543,1.193793119913522e-10
E5,0.0,20260818,beta_C,0.10000000149011612,0.09997681528329849,2.3186206817626953e-05,0.00023186204153505173,0.00011252528121760824,5.5754433075586957e-05,0.9999999072165543,1.193793119913522e-10
E5,0.0,20260818,beta_F,0.10000000149011612,0.09992241114377975,7.759034633636475e-05,0.0007759033742114488,0.00011252528121760824,5.5754433075586957e-05,0.9999999072165543,1.193793119913522e-10
E5,0.0,20260818,beta_I,0.19999998807907104,0.19963784515857697,0.0003621429204940796,0.0018107146198616687,0.00011252528121760824,5.5754433075586957e-05,0.9999999072165543,1.193793119913522e-10
E5,0.0,20260818,beta_M,0.05000000447034836,0.05000161752104759,1.6130506992340088e-06,3.226100464812066e-05,0.00011252528121760824,5.5754433075586957e-05,0.9999999072165543,1.193793119913522e-10
E5,0.0,20260818,beta_V,0.10000000149011612,0.09998869895935059,1.1302530765533447e-05,0.00011302529466859688,0.00011252528121760824,5.5754433075586957e-05,0.9999999072165543,1.193793119913522e-10
E5,0.0,20260818,gamma_C,0.10000000149011612,0.10002287477254868,2.2873282432556152e-05,0.00022873279804389745,0.00011252528121760824,5.5754433075586957e-05,0.9999999072165543,1.193793119913522e-10
E5,0.0,20260818,gamma_M,0.10000000149011612,0.09999533742666245,4.664063453674316e-06,4.6640629177680714e-05,0.00011252528121760824,5.5754433075586957e-05,0.9999999072165543,1.193793119913522e-10
E5,0.0,20260818,gamma_V,0.10000000149011612,0.099990114569664,9.88692045211792e-06,9.886919316099411e-05,0.00011252528121760824,5.5754433075586957e-05,0.9999999072165543,1.193793119913522e-10
E5,0.0,20260819,alpha_A,1.0,1.0000001192092896,1.1920928955078125e-07,1.1920928835868837e-07,0.00017184199209183555,0.00011313706636428833,0.9999997661544686,3.272949411492476e-10
E5,0.0,20260819,alpha_C,0.19999998807907104,0.19995616376399994,4.382431507110596e-05,0.0002191215774601147,0.00017184199209183555,0.00011313706636428833,0.9999997661544686,3.272949411492476e-10
E5,0.0,20260819,alpha_F,0.19999998807907104,0.20001192390918732,1.1935830116271973e-05,5.967915115455691e-05,0.00017184199209183555,0.00011313706636428833,0.9999997661544686,3.272949411492476e-10
E5,0.0,20260819,alpha_I,0.19999998807907104,0.20000655949115753,6.571412086486816e-06,3.285706074801448e-05,0.00017184199209183555,0.00011313706636428833,0.9999997661544686,3.272949411492476e-10
E5,0.0,20260819,alpha_M,0.19999998807907104,0.20010703802108765,0.00010704994201660156,0.0005352497152238912,0.00017184199209183555,0.00011313706636428833,0.9999997661544686,3.272949411492476e-10
E5,0.0,20260819,alpha_V,0.19999998807907104,0.2004319429397583,0.00043195486068725586,0.0021597743241801447,0.00017184199209183555,0.00011313706636428833,0.9999997661544686,3.272949411492476e-10
E5,0.0,20260819,beta_A,0.5,0.5000000596046448,5.960464477539063e-08,1.192092871665955e-07,0.00017184199209183555,0.00011313706636428833,0.9999997661544686,3.272949411492476e-10
E5,0.0,20260819,beta_C,0.10000000149011612,0.10020024329423904,0.0002002418041229248,0.0020024178111491165,0.00017184199209183555,0.00011313706636428833,0.9999997661544686,3.272949411492476e-10
E5,0.0,20260819,beta_F,0.10000000149011612,0.10001467913389206,1.4677643775939941e-05,0.00014677642089461822,0.00017184199209183555,0.00011313706636428833,0.9999997661544686,3.272949411492476e-10
E5,0.0,20260819,beta_I,0.19999998807907104,0.20001016557216644,1.017749309539795e-05,5.088746596574578e-05,0.00017184199209183555,0.00011313706636428833,0.9999997661544686,3.272949411492476e-10
E5,0.0,20260819,beta_M,0.05000000447034836,0.050004273653030396,4.2691826820373535e-06,8.538362893012997e-05,0.00017184199209183555,0.00011313706636428833,0.9999997661544686,3.272949411492476e-10
E5,0.0,20260819,beta_V,0.10000000149011612,0.1002616360783577,0.00026163458824157715,0.0026163455817946263,0.00017184199209183555,0.00011313706636428833,0.9999997661544686,3.272949411492476e-10
E5,0.0,20260819,gamma_C,0.10000000149011612,0.10027968883514404,0.0002796873450279236,0.0027968731289152657,0.00017184199209183555,0.00011313706636428833,0.9999997661544686,3.272949411492476e-10
E5,0.0,20260819,gamma_M,0.10000000149011612,0.09987577050924301,0.0001242309808731079,0.001242309665988256,0.00017184199209183555,0.00011313706636428833,0.9999997661544686,3.272949411492476e-10
E5,0.0,20260819,gamma_V,0.10000000149011612,0.09979937970638275,0.00020062178373336792,0.0020062176068169468,0.00017184199209183555,0.00011313706636428833,0.9999997661544686,3.272949411492476e-10
E5,0.01,20260815,alpha_A,1.0,0.9974736571311951,0.0025263428688049316,0.0025263428435415036,0.012898639534023086,0.010821995387474696,0.9990331611540625,0.00014184569590725005
E5,0.01,20260815,alpha_C,0.19999998807907104,0.21267610788345337,0.012676119804382324,0.06338059963065977,0.012898639534023086,0.010821995387474696,0.9990331611540625,0.00014184569590725005
E5,0.01,20260815,alpha_F,0.19999998807907104,0.20338711142539978,0.0033871233463287354,0.016935616894304263,0.012898639534023086,0.010821995387474696,0.9990331611540625,0.00014184569590725005
E5,0.01,20260815,alpha_I,0.19999998807907104,0.21310794353485107,0.01310795545578003,0.06553977790838643,0.012898639534023086,0.010821995387474696,0.9990331611540625,0.00014184569590725005
E5,0.01,20260815,alpha_M,0.19999998807907104,0.20623670518398285,0.006236717104911804,0.031183585824066287,0.012898639534023086,0.010821995387474696,0.9990331611540625,0.00014184569590725005
E5,0.01,20260815,alpha_V,0.19999998807907104,0.20735050737857819,0.007350519299507141,0.036752596850531345,0.012898639534023086,0.010821995387474696,0.9990331611540625,0.00014184569590725005
E5,0.01,20260815,beta_A,0.5,0.4986819326877594,0.0013180673122406006,0.0026361345717585095,0.012898639534023086,0.010821995387474696,0.9990331611540625,0.00014184569590725005
E5,0.01,20260815,beta_C,0.10000000149011612,0.12172572314739227,0.021725721657276154,0.21725719160965795,0.012898639534023086,0.010821995387474696,0.9990331611540625,0.00014184569590725005
E5,0.01,20260815,beta_F,0.10000000149011612,0.11093434691429138,0.010934345424175262,0.10934344167806422,0.012898639534023086,0.010821995387474696,0.9990331611540625,0.00014184569590725005
E5,0.01,20260815,beta_I,0.19999998807907104,0.22230304777622223,0.022303059697151184,0.11151529955682077,0.012898639534023086,0.010821995387474696,0.9990331611540625,0.00014184569590725005
E5,0.01,20260815,beta_M,0.05000000447034836,0.053967323154211044,0.003967318683862686,0.079346350713867,0.012898639534023086,0.010821995387474696,0.9990331611540625,0.00014184569590725005
